simulation_id,scenario_id,scenario_family,replicate_id,seed,dimension,sample_budget,effect_size,alpha,kernel,bandwidth,stopping_rule,multiplicity_rule,representation_count,model_count,reference_reuse,decision,stopping_time,coverage,false_positive,false_negative,runtime_seconds,true_mean,confidence_width,synthetic_validation_only,not_real_generator_evidence,not_empirical_paper_evidence,claim_allowed
1fd0031131010235bbf4,null_anytime,null_calibration,10,1271097948,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003083330229856074,0.0,0.18209213411654696,True,True,True,False
4a6209a5de5dd19fe5fd,null_anytime,null_calibration,11,1810891813,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030558404978364706,0.0,0.18209213411654696,True,True,True,False
e86752b263a10c33eaaf,null_anytime,null_calibration,12,616056645,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030516600236296654,0.0,0.18209213411654696,True,True,True,False
14eee827cef781037f26,null_anytime,null_calibration,13,2699036063,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003035829868167639,0.0,0.18209213411654696,True,True,True,False
ae0873058683681285eb,null_anytime,null_calibration,14,2215518101,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030262500513345003,0.0,0.18209213411654696,True,True,True,False
a4d54697d26de65207c9,null_anytime,null_calibration,15,4170017967,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003036250127479434,0.0,0.18209213411654696,True,True,True,False
e43f3a230581f42c0d00,null_anytime,null_calibration,16,261916768,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030345795676112175,0.0,0.18209213411654696,True,True,True,False
3c397171e90e0c92e53e,null_anytime,null_calibration,17,769572461,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003040420124307275,0.0,0.18209213411654696,True,True,True,False
d350b8b7360c7db2cee7,null_anytime,null_calibration,18,106729144,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030454201623797417,0.0,0.18209213411654696,True,True,True,False
5d384e1b6a3548528e42,null_anytime,null_calibration,19,2932555801,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030337501084432006,0.0,0.18209213411654696,True,True,True,False
4d5f7b3736599b8e71aa,null_anytime,null_calibration,20,4045151231,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003034999826923013,0.0,0.18209213411654696,True,True,True,False
157a86d420bf62b0a2f2,null_anytime,null_calibration,21,911804130,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030258396873250604,0.0,0.18209213411654696,True,True,True,False
72506b469ad05e8145f8,null_anytime,null_calibration,22,3596417983,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003034999826923013,0.0,0.18209213411654696,True,True,True,False
35289252cc919390fde9,null_anytime,null_calibration,23,3194226044,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003029170329682529,0.0,0.18209213411654696,True,True,True,False
f3bdb3d9c583f2b81897,null_anytime,null_calibration,24,1536515834,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003054579719901085,0.0,0.18209213411654696,True,True,True,False
b22ba5db1262b343d472,null_anytime,null_calibration,25,1577767329,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003030839725397527,0.0,0.18209213411654696,True,True,True,False
07b4cdf9190a82930cfc,null_anytime,null_calibration,26,200232228,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.000303666980471462,0.0,0.18209213411654696,True,True,True,False
164ca9853ad8da7174c8,null_anytime,null_calibration,27,613997177,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003031659871339798,0.0,0.18209213411654696,True,True,True,False
1d6e01030ada25408357,null_anytime,null_calibration,28,1486181546,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003029999788850546,0.0,0.18209213411654696,True,True,True,False
511eea34ef7c5db74e8c,null_anytime,null_calibration,29,2991622365,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003029170329682529,0.0,0.18209213411654696,True,True,True,False
2f93b099ff95b01ef6da,null_anytime,null_calibration,30,1471124199,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030204199720174074,0.0,0.18209213411654696,True,True,True,False
d5f924168cb91fa48080,null_anytime,null_calibration,31,13723141,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030279101338237524,0.0,0.18209213411654696,True,True,True,False
6e1603879252ac4c1c22,null_anytime,null_calibration,32,1200427329,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030212500132620335,0.0,0.18209213411654696,True,True,True,False
2e367d78d3d2705b5a68,null_anytime,null_calibration,33,1173561768,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030520802829414606,0.0,0.18209213411654696,True,True,True,False
3a080b1700f9e987d703,null_anytime,null_calibration,34,3545886847,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030279101338237524,0.0,0.18209213411654696,True,True,True,False
b5e756f3b972b9183bef,null_anytime,null_calibration,35,2303900396,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003037499845959246,0.0,0.18209213411654696,True,True,True,False
3ffb4fe56ca40ab0da67,null_anytime,null_calibration,36,2707350044,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030345795676112175,0.0,0.18209213411654696,True,True,True,False
2323a7b212f33153bf73,null_anytime,null_calibration,37,2118906680,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003019579453393817,0.0,0.18209213411654696,True,True,True,False
29b6f2090704e473f277,null_anytime,null_calibration,38,3638744439,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003034590044990182,0.0,0.18209213411654696,True,True,True,False
69d3da8343a05dbc1970,null_anytime,null_calibration,39,3447946623,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.000302958011161536,0.0,0.18209213411654696,True,True,True,False
85e91ee43a5854a84e31,null_anytime,null_calibration,40,3767180702,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030104198958724737,0.0,0.18209213411654696,True,True,True,False
ac65da9bd76f6db2dcb2,null_anytime,null_calibration,41,3837369955,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003028750070370734,0.0,0.18209213411654696,True,True,True,False
7de5a50cfda53b8a9bab,null_anytime,null_calibration,42,3339354193,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030683400109410286,0.0,0.18209213411654696,True,True,True,False
83f0b3d9b1ac8601f798,null_anytime,null_calibration,43,3936040476,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030279101338237524,0.0,0.18209213411654696,True,True,True,False
676724272f8bad5d7a02,null_anytime,null_calibration,44,88342144,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003042499884031713,0.0,0.18209213411654696,True,True,True,False
dc990a265c1fb1c2dbe5,null_anytime,null_calibration,45,1551844987,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003125829971395433,0.0,0.18209213411654696,True,True,True,False
903998b795d1d9fb970c,null_anytime,null_calibration,46,2813281208,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003040420124307275,0.0,0.18209213411654696,True,True,True,False
0839aa214f49775599ce,null_anytime,null_calibration,47,2585224219,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030187499942258,0.0,0.18209213411654696,True,True,True,False
b0b4ca78f77596006918,null_anytime,null_calibration,48,154624951,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003024169709533453,0.0,0.18209213411654696,True,True,True,False
2014a5a547555972ce4c,null_anytime,null_calibration,49,3733197962,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030491704819723964,0.0,0.18209213411654696,True,True,True,False
ebdda38f150e46998fca,null_anytime,null_calibration,50,4069369307,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030379201052710414,0.0,0.18209213411654696,True,True,True,False
1486300030087648af60,null_anytime,null_calibration,51,1262084752,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003024170291610062,0.0,0.18209213411654696,True,True,True,False
2faf3a27b86a15574adf,null_anytime,null_calibration,52,1856840811,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030212500132620335,0.0,0.18209213411654696,True,True,True,False
105db118c441f2ee58d2,null_anytime,null_calibration,53,3346691468,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003028339706361294,0.0,0.18209213411654696,True,True,True,False
b65770f33317283bcfcd,null_anytime,null_calibration,54,747259415,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003028750070370734,0.0,0.18209213411654696,True,True,True,False
aa7018d567d3040ed915,null_anytime,null_calibration,55,4066217321,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030274997698143125,0.0,0.18209213411654696,True,True,True,False
9a2254906cf4abaa44a7,null_anytime,null_calibration,56,3855691225,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030329200671985745,0.0,0.18209213411654696,True,True,True,False
0eae7732bdf9dd252e3b,null_anytime,null_calibration,57,1282139221,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003024170291610062,0.0,0.18209213411654696,True,True,True,False
c64f569516be20f9e32d,null_anytime,null_calibration,58,1181346233,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.000302958011161536,0.0,0.18209213411654696,True,True,True,False
33e5055001c0c8af1b1b,null_anytime,null_calibration,59,142325557,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030354101909324527,0.0,0.18209213411654696,True,True,True,False
61763f5291e795c4ae58,null_anytime,null_calibration,60,2898391069,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030150002567097545,0.0,0.18209213411654696,True,True,True,False
710ea123498f8dae4fda,null_anytime,null_calibration,61,1724190055,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003025420010089874,0.0,0.18209213411654696,True,True,True,False
f1720d12dcc71017c8b1,null_anytime,null_calibration,62,3466274213,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003020829753950238,0.0,0.18209213411654696,True,True,True,False
909e0385032fde476836,null_anytime,null_calibration,63,3234526817,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003034170367754996,0.0,0.18209213411654696,True,True,True,False
868ad6a15fa9714d5b84,null_anytime,null_calibration,64,381919632,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030504196183755994,0.0,0.18209213411654696,True,True,True,False
2e1b984969fae8568b52,null_anytime,null_calibration,65,1479605385,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003048329963348806,0.0,0.18209213411654696,True,True,True,False
301530fedd944dd1263e,null_anytime,null_calibration,66,4197520492,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030220800545066595,0.0,0.18209213411654696,True,True,True,False
ca37337707ec4f528f11,null_anytime,null_calibration,67,3558746128,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003030410152859986,0.0,0.18209213411654696,True,True,True,False
006a86ce761f0d02c82f,null_anytime,null_calibration,68,3526040358,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003013749956153333,0.0,0.18209213411654696,True,True,True,False
f1d91fb28ac4d43b3962,null_anytime,null_calibration,69,3034118422,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003035420086234808,0.0,0.18209213411654696,True,True,True,False
3e34cd1260ed21a28ec9,null_anytime,null_calibration,70,3393357880,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003017499693669379,0.0,0.18209213411654696,True,True,True,False
4a6c9927855c25bfcae4,null_anytime,null_calibration,71,741125789,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003025000332854688,0.0,0.18209213411654696,True,True,True,False
f115532ccaa05259afbb,null_anytime,null_calibration,72,3499651251,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030087499180808663,0.0,0.18209213411654696,True,True,True,False
f2b572830e21c2afee01,null_anytime,null_calibration,73,2967152671,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003034999826923013,0.0,0.18209213411654696,True,True,True,False
0b400df07e3e668a9986,null_anytime,null_calibration,74,3345132259,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003022500313818455,0.0,0.18209213411654696,True,True,True,False
2923a7ad49c696e2163e,null_anytime,null_calibration,75,1649045259,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030274997698143125,0.0,0.18209213411654696,True,True,True,False
a6390a30f3e30e9d52e1,null_anytime,null_calibration,76,453182660,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003013329696841538,0.0,0.18209213411654696,True,True,True,False
76cd5aa75a248b5e7d8c,null_anytime,null_calibration,77,1575364878,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030212500132620335,0.0,0.18209213411654696,True,True,True,False
4ff78896fadf11bb5421,null_anytime,null_calibration,78,1609353243,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030212500132620335,0.0,0.18209213411654696,True,True,True,False
3e331f11383442a52a8d,null_anytime,null_calibration,79,386351534,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003031250089406967,0.0,0.18209213411654696,True,True,True,False
a5646b587ad8cc338cf2,null_anytime,null_calibration,80,2404273348,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030191702535375953,0.0,0.18209213411654696,True,True,True,False
a2002e26e26485461eb9,null_anytime,null_calibration,81,3140979459,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030275003518909216,0.0,0.18209213411654696,True,True,True,False
0217dbd1ca36e79f43ee,null_anytime,null_calibration,82,3239619636,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003025000332854688,0.0,0.18209213411654696,True,True,True,False
66f3067266126d6ba63e,null_anytime,null_calibration,83,3280426429,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003032910171896219,0.0,0.18209213411654696,True,True,True,False
334b79843cdbbac63afe,null_anytime,null_calibration,84,3265690418,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003055409761145711,0.0,0.18209213411654696,True,True,True,False
65cd87fe10cc7d0f4bb3,null_anytime,null_calibration,85,1133937546,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030570797389373183,0.0,0.18209213411654696,True,True,True,False
a60793a991847c08098e,null_anytime,null_calibration,86,2704407231,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030354096088558435,0.0,0.18209213411654696,True,True,True,False
61ae9848b0daa8e07348,null_anytime,null_calibration,87,431638914,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030345801496878266,0.0,0.18209213411654696,True,True,True,False
fd307caf3f26655be663,null_anytime,null_calibration,88,3116496000,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030266697285696864,0.0,0.18209213411654696,True,True,True,False
85d5bac7bec145117a95,null_anytime,null_calibration,89,3716101179,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030229100957512856,0.0,0.18209213411654696,True,True,True,False
bfe5eba36596dbb1162d,null_anytime,null_calibration,90,1378353933,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003025000332854688,0.0,0.18209213411654696,True,True,True,False
b269d7055054e7355c18,null_anytime,null_calibration,91,2133642027,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030750001315027475,0.0,0.18209213411654696,True,True,True,False
0f5eed849c59208978bf,null_anytime,null_calibration,92,3927533328,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00031100003980100155,0.0,0.18209213411654696,True,True,True,False
245d17a06a49eb01e4f1,null_anytime,null_calibration,93,2959780069,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030562502797693014,0.0,0.18209213411654696,True,True,True,False
58f41e0c5dea774648a8,null_anytime,null_calibration,94,15608668,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003030419466085732,0.0,0.18209213411654696,True,True,True,False
1309dd63a5022ce0308c,null_anytime,null_calibration,95,1859936790,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003042920143343508,0.0,0.18209213411654696,True,True,True,False
3acf44bebc7ce95d3d38,null_anytime,null_calibration,96,995185975,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030387501465156674,0.0,0.18209213411654696,True,True,True,False
f5c198b9e6755cae4035,null_anytime,null_calibration,97,3159765901,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030333304312080145,0.0,0.18209213411654696,True,True,True,False
c9c8a5a4df7d20c8c856,null_anytime,null_calibration,98,144176743,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003030420048162341,0.0,0.18209213411654696,True,True,True,False
5d4665251822dd4b0c91,null_anytime,null_calibration,99,4011729124,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030491704819723964,0.0,0.18209213411654696,True,True,True,False
5214aac12d149d40ceaa,null_anytime,null_calibration,100,2445172689,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.000303666980471462,0.0,0.18209213411654696,True,True,True,False
60ebacc09848959ee55e,null_anytime,null_calibration,101,3480981496,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030408299062401056,0.0,0.18209213411654696,True,True,True,False
1ffb2651c8fca343a1e3,null_anytime,null_calibration,102,1471472346,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030445802258327603,0.0,0.18209213411654696,True,True,True,False
e11f1caf027ca4a6e3bf,null_anytime,null_calibration,103,1199324459,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003049160004593432,0.0,0.18209213411654696,True,True,True,False
8c2d6aa9b9b9b6bd0930,null_anytime,null_calibration,104,4247885097,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030387501465156674,0.0,0.18209213411654696,True,True,True,False
267a4ceda60c377db751,null_anytime,null_calibration,105,49463539,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030729197897017,0.0,0.18209213411654696,True,True,True,False
f12df868dd156dd32ca0,null_anytime,null_calibration,106,488751981,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030574999982491136,0.0,0.18209213411654696,True,True,True,False
bb6525699f4d8b2bcbcb,null_anytime,null_calibration,107,2801349981,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003030839725397527,0.0,0.18209213411654696,True,True,True,False
1a4320ef92729f6b51be,null_anytime,null_calibration,108,1987432953,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030449999030679464,0.0,0.18209213411654696,True,True,True,False
1c0d246550ecb13ba508,null_anytime,null_calibration,109,3570741186,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030770798912271857,0.0,0.18209213411654696,True,True,True,False
91d3eac31f1d457d1040,null_anytime,null_calibration,110,994113618,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.000305499997921288,0.0,0.18209213411654696,True,True,True,False
18854bb021b0c7c1696f,null_anytime,null_calibration,111,1285222710,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003030420048162341,0.0,0.18209213411654696,True,True,True,False
48bfb74fbd0161326c16,null_anytime,null_calibration,112,220571136,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030400004470720887,0.0,0.18209213411654696,True,True,True,False
55d297f1ff80ad723cfd,null_anytime,null_calibration,113,692623440,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030274997698143125,0.0,0.18209213411654696,True,True,True,False
12797f06aaf5300cda12,null_anytime,null_calibration,114,2405204474,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030262500513345003,0.0,0.18209213411654696,True,True,True,False
5df5c39cd55488913560,null_anytime,null_calibration,115,1709626250,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.0003042500466108322,0.0,0.18209213411654696,True,True,True,False
c8762f9cf93175f28336,null_anytime,null_calibration,116,66374603,16,5000,0.0,0.05,rbf,median,anytime,bonferroni,1,2,False,UNRESOLVED,5000,True,False,False,0.00030333298491314054,0.0,0.18209213411654696,True,True,True,False
