simulation_id,scenario_id,scenario_family,replicate_id,seed,dimension,sample_budget,effect_size,alpha,kernel,bandwidth,stopping_rule,multiplicity_rule,representation_count,model_count,reference_reuse,decision,stopping_time,coverage,false_positive,false_negative,runtime_seconds,true_mean,confidence_width,synthetic_validation_only,not_real_generator_evidence,not_empirical_paper_evidence,claim_allowed
97b00bf1cbc9b8bcc3de,representation,representation_disagreement,70,1452429366,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,256,True,False,False,0.0001788749941624701,0.4,0.6796858875495522,True,True,True,False
87a419d4a4f502c676da,representation,representation_disagreement,71,637636004,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,208,True,False,False,0.00017670798115432262,0.4,0.7434004973451923,True,True,True,False
941a29ad12523f02fc22,representation,representation_disagreement,72,3922036742,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,240,True,False,False,0.00017741700867190957,0.4,0.6989114228795754,True,True,True,False
3c83596f38617a1b42e6,representation,representation_disagreement,73,4104781795,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,288,True,False,False,0.00017933297203853726,0.4,0.6458901399180805,True,True,True,False
010d8896fe3ca7897d2b,representation,representation_disagreement,74,4005961968,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,224,True,False,False,0.00017733295680955052,0.4,0.7200353639175696,True,True,True,False
564008d7efb960103665,representation,representation_disagreement,75,2484296480,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,208,True,False,False,0.0001777080469764769,0.4,0.7434004973451922,True,True,True,False
c0460aac48079fe3a40b,representation,representation_disagreement,76,412348018,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,224,True,False,False,0.00017837499035522342,0.4,0.7200353639175696,True,True,True,False
8bf2b3d958f541932def,representation,representation_disagreement,77,1163225017,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,256,True,False,False,0.00020650000078603625,0.4,0.6796858875495522,True,True,True,False
c9856a704311caf77f34,representation,representation_disagreement,78,1348931828,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,272,True,False,False,0.00020641699666157365,0.4,0.6620856821127259,True,True,True,False
38af1b86f197c6b1c026,representation,representation_disagreement,79,2143676756,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,224,True,False,False,0.000206666998565197,0.4,0.7200353639175696,True,True,True,False
1636dbbcfafa8b8fc9d0,representation,representation_disagreement,80,2106056475,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,288,True,False,False,0.00020845799008384347,0.4,0.6458901399180805,True,True,True,False
b761bca26004010d6651,representation,representation_disagreement,81,2393769506,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,272,True,False,False,0.00020625005709007382,0.4,0.6620856821127257,True,True,True,False
b94ebbd4d3530d2a3230,representation,representation_disagreement,82,2876109148,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,240,True,False,False,0.0002055419608950615,0.4,0.6989114228795754,True,True,True,False
b2f638bc3577ec564604,representation,representation_disagreement,83,2635230503,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,272,True,False,False,0.00020679202862083912,0.4,0.6620856821127258,True,True,True,False
24de0bca184005346a77,representation,representation_disagreement,84,1721557960,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,288,True,False,False,0.000207458040677011,0.4,0.6458901399180805,True,True,True,False
0db05f94c8ea9d1b5e8b,representation,representation_disagreement,85,2832051634,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,240,True,False,False,0.0002057909732684493,0.4,0.6989114228795754,True,True,True,False
037d85c2c47f6c8fd204,representation,representation_disagreement,86,32281530,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,192,True,False,False,0.00020437495550140738,0.4,0.7694441991638782,True,True,True,False
82bd4e45f3dcac98b16e,representation,representation_disagreement,87,4107373906,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,256,True,False,False,0.00020662503084167838,0.4,0.6796858875495522,True,True,True,False
11cc7029954982773de1,representation,representation_disagreement,88,3216376116,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,240,True,False,False,0.0002062499988824129,0.4,0.6989114228795754,True,True,True,False
3ad2ac5b21862c2db07e,representation,representation_disagreement,89,1864469057,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,256,True,False,False,0.0002074579824693501,0.4,0.6796858875495522,True,True,True,False
39eef2076db9340b9dd4,representation,representation_disagreement,90,89953180,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,224,True,False,False,0.00020341703202575445,0.4,0.7200353639175696,True,True,True,False
3a97bedfdf28ecdcc6f4,representation,representation_disagreement,91,2859315463,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,240,True,False,False,0.0002055829972960055,0.4,0.6989114228795754,True,True,True,False
2f69c6d773f539ad8cf7,representation,representation_disagreement,92,1045391926,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,272,True,False,False,0.00020725000649690628,0.4,0.6620856821127258,True,True,True,False
3fc96a126ef6e1c73904,representation,representation_disagreement,93,86136287,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,272,True,False,False,0.00020720798056572676,0.4,0.6620856821127258,True,True,True,False
9ac09f02e4aec94d9433,representation,representation_disagreement,94,1191853956,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,256,True,False,False,0.0002055829972960055,0.4,0.6796858875495522,True,True,True,False
71e3247c9d8f88f3abb0,representation,representation_disagreement,95,1996634079,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,256,True,False,False,0.00020549999317154288,0.4,0.6796858875495522,True,True,True,False
61e956c1a977c3567017,representation,representation_disagreement,96,4261891134,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,272,True,False,False,0.00020670803496614099,0.4,0.6620856821127257,True,True,True,False
d2edec5934b2efc0a873,representation,representation_disagreement,97,2689528258,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,256,True,False,False,0.0002067919704131782,0.4,0.6796858875495522,True,True,True,False
bf95f9eca3e0b55c34e7,representation,representation_disagreement,98,2668995657,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,256,True,False,False,0.00020962499547749758,0.4,0.6796858875495522,True,True,True,False
f8245fb80d792ad4d760,representation,representation_disagreement,99,2056905434,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,272,True,False,False,0.00020829198183491826,0.4,0.6620856821127258,True,True,True,False
559598d9138ed9bc416f,representation,representation_disagreement,100,3622153506,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,256,True,False,False,0.00020725000649690628,0.4,0.6796858875495522,True,True,True,False
0617fd0c7e056a2f898f,representation,representation_disagreement,101,788849003,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,304,True,False,False,0.0002080000122077763,0.4,0.6309186896508341,True,True,True,False
e22a04b13a3e43b20828,representation,representation_disagreement,102,2831344477,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,256,True,False,False,0.00020691700046882033,0.4,0.6796858875495522,True,True,True,False
b8859131e7282f796241,representation,representation_disagreement,103,2364738781,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,272,True,False,False,0.00020712503464892507,0.4,0.6620856821127257,True,True,True,False
8d4d34f5621e8a0f507c,representation,representation_disagreement,104,3171383377,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,288,True,False,False,0.00020820903591811657,0.4,0.6458901399180805,True,True,True,False
38ff5b37406db4ebe84a,representation,representation_disagreement,105,2961764127,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,256,True,False,False,0.00020608300110325217,0.4,0.6796858875495522,True,True,True,False
02a4c303a1a4053519b3,representation,representation_disagreement,106,1005894914,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,272,True,False,False,0.00020708300871774554,0.4,0.6620856821127258,True,True,True,False
aca4542b3742d08adef0,representation,representation_disagreement,107,3620489736,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,256,True,False,False,0.00021066702902317047,0.4,0.6796858875495522,True,True,True,False
c40ae79f203e7a7b31b3,representation,representation_disagreement,108,3875428610,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,272,True,False,False,0.0002210419625043869,0.4,0.6620856821127257,True,True,True,False
0637470ea9aa6aa69130,representation,representation_disagreement,109,3160535426,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,208,True,False,False,0.00021666701650246978,0.4,0.7434004973451922,True,True,True,False
c1b9074c578e1cb3d1ea,representation,representation_disagreement,110,570204268,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,240,True,False,False,0.00020470900926738977,0.4,0.6989114228795754,True,True,True,False
5c20dc4068df516733be,representation,representation_disagreement,111,3824014013,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,240,True,False,False,0.0002045410219579935,0.4,0.6989114228795754,True,True,True,False
9c26b82962064d507e9c,representation,representation_disagreement,112,1215192428,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,240,True,False,False,0.0002062080311588943,0.4,0.6989114228795754,True,True,True,False
32eceb97b347749eca20,representation,representation_disagreement,113,2656349634,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,240,True,False,False,0.00020537502132356167,0.4,0.6989114228795754,True,True,True,False
50019082e9f83315818c,representation,representation_disagreement,114,3505900554,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,240,True,False,False,0.00020533299539238214,0.4,0.6989114228795754,True,True,True,False
99c6fca01fa55ce930d7,representation,representation_disagreement,115,3053454818,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,304,True,False,False,0.00020833301823586226,0.4,0.6309186896508341,True,True,True,False
0b0cc908a57abcc7aa7f,representation,representation_disagreement,116,376418050,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,272,True,False,False,0.00020654196850955486,0.4,0.6620856821127258,True,True,True,False
563b6c0564cec41216de,representation,representation_disagreement,117,275407112,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,240,True,False,False,0.00020487501751631498,0.4,0.6989114228795754,True,True,True,False
8994967dc052f49173f6,representation,representation_disagreement,118,1877248464,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,224,True,False,False,0.00020412501180544496,0.4,0.7200353639175696,True,True,True,False
b421f28ab45109f17f13,representation,representation_disagreement,119,1942389914,16,5000,0.4,0.05,rbf,median,anytime,bonferroni,3,2,False,B_BETTER,240,True,False,False,0.00020658399444073439,0.4,0.6989114228795754,True,True,True,False
